,relativeAltitude,latitude,longitude,speed,smoothedAltitude,run_start,run_time,activity_time,state,n_runs,top_speed_run,top_speed_total,avg_speed_run,max_altitude_run,max_altitude_total,ascent_run,ascent_total,descent_run,descent_total,distance_run,distance_total
45,-0.616201171875,46.0992298,7.2688537,0.2432999014854431,-0.4062237521210429,,,,0.0,,,,,,,,,,,,
46,-0.117548828125,46.0992318,7.2688537,0.1419160068035125,-0.3878187570701379,,,,0.0,,,,,,,,,,,,
47,-0.258408203125,46.099235,7.26885725,0.4125366508960724,-0.3823462333851832,,,,0.0,,,,,,,,,,,,
48,-0.919755859375,46.0992362,7.2688632,0.4644807279109955,-0.41469598416289827,,,,0.0,,,,,,,,,,,,
49,-0.44298828125,46.099235500000006,7.2688694,0.49377645552158356,-0.5338450933257948,,,,0.0,,,,,,,,,,,,
50,-0.649375,46.0992314,7.268882,0.9201577305793762,-0.6144456218184423,,,,0.0,,,,,,,,,,,,
51,-0.423623046875,46.0992191,7.2689111,1.5072767734527588,-0.7579856918127869,,,,0.0,,,,,,,,,,,,
52,-0.9973046875,46.0992064,7.2689452,1.8246042728424072,-0.7911772483031716,,,,0.0,,,,,,,,,,,,
53,-0.925341796875,46.0991888,7.2689775999999995,2.0260742902755737,-0.9394971365950275,,,,0.0,,,,,,,,,,,,
54,-0.9630859375,46.0991784,7.2690026,1.7465449571609497,-1.0169445612980823,,,,0.0,,,,,,,,,,,,
55,-1.076044921875,46.0991757,7.2690119,1.157250165939331,-1.0660668658088293,,,,0.0,,,,,,,,,,,,
56,-1.352109375,46.0991734,7.2690081,0.8041266798973083,-1.1856896298783999,,,,0.0,,,,,,,,,,,,
57,-1.11623046875,46.0991701,7.2690148,0.774047315120697,-1.211767092053174,,,,0.0,,,,,,,,,,,,
58,-1.40802734375,46.0991663,7.2690213,0.8029538989067078,-1.2965793887867716,,,,0.0,,,,,,,,,,,,
59,-1.54712890625,46.09916435,7.2690268499999995,0.7868201434612274,-1.349950791855211,,,,0.0,,,,,,,,,,,,
60,-1.27412109375,46.099159900000004,7.269043249999999,1.0181895196437836,-1.4466794488829264,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
61,-1.390576171875,46.0991542,7.269063,1.414189696311951,-1.6156386188489904,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
62,-1.627998046875,46.0991449,7.26909735,2.0662073493003845,-1.751513238829195,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
63,-1.6744921875,46.0991341,7.269155,2.5787510871887207,-1.8816808805854173,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
64,-2.3963671875,46.0991279,7.26919425,2.8096656799316406,-1.757535173925349,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
65,-2.286220703125,46.0991254,7.2692388,2.781663417816162,-2.1845293145503515,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
66,-2.48859375,46.0991265,7.2692763,2.5780484676361084,-2.639580520008498,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
67,-2.9122265625,46.099135,7.2693091,2.362384796142578,-2.9715509580034096,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
68,-2.373818359375,46.0991425,7.2693367,2.040872812271118,-3.190574298289044,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
69,-2.769970703125,46.099143,7.2693523,1.539912462234497,-3.427199828549226,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
70,-3.1113671875,46.099141,7.2693665,1.615136742591858,-3.5552512372737746,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
71,-7.47056640625,46.099138100000005,7.26936945,0.7816273868083954,-3.695504630938933,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
72,-3.087548828125,46.0991332,7.26937915,0.3019266724586487,-3.683771546238707,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
73,-2.455947265625,46.0991306,7.2693856,0.0226291883736848,-3.5729406550480958,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
74,-3.20486328125,46.0991303,7.2693844,0.0010942911030724,-3.350661994485312,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
75,-3.64318359375,46.0991301,7.2693813,0.0009442183072678,-3.339196054864271,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
76,-2.85123046875,46.0991295,7.2693807,0.0002884971909224,-3.2353883979072573,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
77,-3.247275390625,46.099129,7.2693816,0.0003762084525078,-3.058740322751713,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
78,-1.95931640625,46.0991291,7.2693814,5.71425080124e-05,-2.8906520962952644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,-3.0919140625,46.0991289,7.2693819,0.0002891805197577,-3.332818103082597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,-3.5371875,46.0991288,7.2693838,0.01106496513239105,-3.3990964543269415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,-4.932294921875,46.09912785,7.269391150000001,0.00702899775933465,-3.4467674897483214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,-3.418798828125,46.0991268,7.2693932,0.0003159589832648,-3.547785571620494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
