time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1670845556998794200,0.543794189453125,0,0.08062257617712021,2.5,3.7900924682617188,0,0,2314.251220703125,7.27004497,46.08026647
1670845558000221200,1.54522119140625,0,0.05000000074505806,2.5,3.7900924682617188,0,0,2314.234375,7.27004275,46.08026581
1670845559000221700,2.5452216796875,0,0.08062257617712021,2.5,3.7900924682617188,0,0,2314.229248046875,7.27004218,46.08026558
1670845559998705700,3.54370556640625,0,0.826801061630249,2.5,3.7900924682617188,0,0,2314.22412109375,7.27004205,46.0802655
1670845561000221400,4.545221435546875,90.78652954101562,1.1723906993865967,2.5,3.7900924682617188,0.25999999046325684,266.3999938964844,2314.151123046875,7.27004029,46.08026596
1670845562000221200,5.54522119140625,0,0.07211102545261383,2.5,3.7900924682617188,0,0,2314.3740234375,7.27003579,46.08026091
1670845563000379100,6.545379150390625,0,0.08062257617712021,2.5,3.7900924682617188,0,0,2314.51953125,7.27003453,46.08025803
1670845564000221000,7.545220947265625,0,0.840595006942749,2.5,3.7900924682617188,0,0,2315.040771484375,7.2700338,46.0802565
1670845565000220700,8.545220703125,83.95817565917969,0.9152595400810242,2.5,3.7900924682617188,0.2800000011920929,145.10000610351562,2315.0380859375,7.2700375,46.08025518
1670845566000221400,9.545221435546875,89.01243591308594,1.0653167963027954,2.5,3.7900924682617188,0.25999999046325684,182.6999969482422,2315.5029296875,7.27003745,46.0802509
1670845567000221200,10.54522119140625,71.50920867919922,0.8682165741920471,2.561884641647339,3.7900924682617188,0.4300000071525574,177.6999969482422,2316.174560546875,7.2700389,46.08024446
1670845568000221200,11.54522119140625,0,0.8736703991889954,2.8016374111175537,3.7900924682617188,0,0,2317.0166015625,7.27004024,46.08024207
1670845569000221000,12.545220947265625,0,0.08062257617712021,2.7268919944763184,3.7900924682617188,0,0,2317.002197265625,7.2700421,46.08024084
1670845570000221200,13.54522119140625,0,0.826801061630249,2.686234474182129,3.7900924682617188,0,0,2317.002197265625,7.27004258,46.08024057
1670845571000221200,14.54522119140625,0,0.08062257617712021,2.640345811843872,3.7900924682617188,0,0,2317.02734375,7.27004584,46.08023798
1670845572000221200,15.54522119140625,0,0.08062257617712021,2.707326650619507,3.7900924682617188,0,0,2317.03857421875,7.27004785,46.08023653
1670845573000221200,16.54522119140625,0,0.08062257617712021,2.6854686737060547,3.7900924682617188,0,0,2317.041748046875,7.2700484,46.08023612
1670845574000221700,17.5452216796875,0,0.826801061630249,2.7129571437835693,3.7900924682617188,0,0,2317.040283203125,7.27004857,46.08023599
1670845575000221400,18.545221435546875,0,0.9152595400810242,2.692772388458252,3.7900924682617188,0,0,2317.002685546875,7.27005221,46.08023606
1670845576000221700,19.5452216796875,78.71371459960938,0.865332305431366,2.5888776779174805,3.7900924682617188,0.33000001311302185,125.30000305175781,2317.21435546875,7.27005604,46.08023443
1670845577000221400,20.545221435546875,88.51303100585938,0.9956907033920288,2.7596235275268555,3.7900924682617188,0.23999999463558197,67.4000015258789,2317.32421875,7.27005826,46.08023413
1670845578000221400,21.545221435546875,75.92987060546875,1.0346497297286987,2.7530789375305176,3.7900924682617188,0.4399999976158142,43.599998474121094,2317.431884765625,7.2700643,46.08023245
1670845579000221400,22.545221435546875,64.2786865234375,0.896939218044281,2.6432814598083496,3.7900924682617188,0.5699999928474426,52.20000076293945,2315.95654296875,7.27007229,46.08023435
1670845580000221200,23.54522119140625,69.1009521484375,1.0804628133773804,2.6845405101776123,3.7900924682617188,0.5899999737739563,57.20000076293945,2315.651611328125,7.27007996,46.08023502
1670845581000221200,24.54522119140625,76.40080261230469,1.2347064018249512,2.9689559936523438,4.25221586227417,0.550000011920929,71.80000305175781,2314.877197265625,7.27008773,46.08022969
1670845582000221400,25.545221435546875,0,0.07211102545261383,2.8921940326690674,3.833878993988037,0,0,2315.151611328125,7.2700913,46.08022575
1670845583000221000,26.545220947265626,0,0.07211102545261383,2.8178203105926514,3.7900924682617188,0,0,2315.282470703125,7.27009265,46.08022384
1670845584000221000,27.545220947265626,0,0.826801061630249,2.7283949851989746,3.7900924682617188,0,0,2315.284912109375,7.27009294,46.0802234
1670845585000221200,28.54522119140625,73.34309387207031,0.9541488289833069,2.7104651927948,3.7900924682617188,0.44999998807907104,137.39999389648438,2315.193359375,7.27009629,46.0802207
1670845586000221200,29.54522119140625,88.16915130615234,0.9932270646095276,2.7276976108551025,3.7900924682617188,0.25,153.39999389648438,2315.4228515625,7.27009311,46.08021996
1670845587000221400,30.545221435546875,81.7406997680664,1.1629703044891357,2.843181610107422,4.079266548156738,0.41999998688697815,222.5,2315.943603515625,7.27008803,46.08021542
1670845588000221400,31.545221435546875,0,0.07211102545261383,2.778333902359009,3.858454942703247,0,0,2316.0927734375,7.27007974,46.08021379
1670845589000221200,32.54522119140625,0,0.08062257617712021,2.9203641414642334,4.119122505187988,0,0,2315.920166015625,7.27007369,46.08020789
1670845589997696300,33.5426962890625,0,0.01414213515818119,2.9120981693267822,4.112417697906494,0,0,2315.97607421875,7.27007163,46.08020601
1670845591000221200,34.54522119140625,78.23434448242188,1.2523976564407349,3.029756546020508,4.252838134765625,0.5199999809265137,95.5999984741211,2316.010986328125,7.27007445,46.08020503
1670845592000221000,35.545220947265626,84.49846649169922,1.5586211681365967,3.285060405731201,5.083711624145508,0.5199999809265137,70.9000015258789,2316.063232421875,7.27008045,46.08020851
