time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1670839334916000000,4186.833,0,0,23.401405334472656,110,0,0,2321.099853515625,7.2705456,46.0800168
1670839339952000000,4191.869,0,0,18.489999771118164,98.4000015258789,0,0,2321.099853515625,7.2705455,46.080018
1670839344986000000,4196.902999755859,0,0,16.59490394592285,92.9000015258789,0,0,2321.099853515625,7.270547,46.0800178
1670839349979000000,4201.896,0,0,18.489999771118164,98.4000015258789,0,0,2321.099853515625,7.2705455,46.080018
1670839355023000000,4206.94,0,0,12.377603530883789,77.5999984741211,0,0,2321.099853515625,7.2705515,46.0800179
1670839360043000000,4211.96,0,0,18.489999771118164,98.4000015258789,0,0,2321.099853515625,7.2705455,46.080018
1670839365051000000,4216.968,0,0,23.401405334472656,110,0,0,2321.099853515625,7.2705456,46.0800168
1670839370078000000,4221.995000244141,0,0,20.729272842407227,104.0999984741211,0,0,2321.099853515625,7.2705447,46.0800179
1670839375096000000,4227.013,0,0,14.976900100708008,87.5999984741211,0,0,2321.099853515625,7.2705485,46.0800176
1670839380144000000,4232.061,0,0,20.729272842407227,104.0999984741211,0,0,2321.099853515625,7.2705447,46.0800179
1670839385131000000,4237.048,0,0,30.565101623535156,122.4000015258789,0,0,2321.099853515625,7.2705475,46.080014
1670839390181000000,4242.098,0,0,20.729272842407227,104.0999984741211,0,0,2321.099853515625,7.2705447,46.0800179
1670839395166000000,4247.083000244141,0,0,35.44828414916992,128.8990020751953,0,0,2321.099853515625,7.2705474,46.0800192
1670839400228000000,4252.145,0,0,26.625600814819336,116.0999984741211,0,0,2321.099853515625,7.2705473,46.0800146
1670839405261000000,4257.178,0,0,23.401405334472656,110,0,0,2321.099853515625,7.2705456,46.0800168
1670839410255000000,4262.172,0,0,23.401405334472656,110,0,0,2321.099853515625,7.2705456,46.0800168
1670839415296000000,4267.213,0,0,23.401405334472656,110,0,0,2321.099853515625,7.2705456,46.0800168
1670839420301000000,4272.218,0,0,20.729272842407227,104.0999984741211,0,0,2321.099853515625,7.2705447,46.0800179
1670839425340000000,4277.257,0,0,18.489999771118164,98.4000015258789,0,0,2321.099853515625,7.2705455,46.080018
1670839430337000000,4282.254,0,0,30.565101623535156,122.4000015258789,0,0,2321.099853515625,7.2705475,46.080014
1670839435368000000,4287.285,0,0,26.625600814819336,116.0999984741211,0,0,2321.099853515625,7.2705473,46.0800146
