time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1670835148983611400,0.900611328125,0,0.08062257617712021,5.387887001037598,4.236999988555908,0.07172735035419464,0,2785.099853515625,7.2688002,46.0992062
1670835149975963400,1.89296337890625,0,0.07211102545261383,5.442807674407959,4.172999858856201,0.04697393625974655,0,2785.099853515625,7.2688004,46.0992061
1670835149982000000,1.899000244140625,0,0.07211102545261383,4.89668607711792,4.163000106811523,0.0409526452422142,0,2785.099853515625,7.2688006,46.099206
1670835150979447600,2.896447509765625,0,0.08062257617712021,4.731194972991943,4.130000114440918,0.029837170615792274,0,2785.099853515625,7.2688006,46.099206
1670835151984687600,3.9016875,0,0.05000000074505806,6.259599208831787,4.163000106811523,0.019421570003032684,0,2785.099853515625,7.2688007,46.0992059
1670835152179491600,4.09649169921875,0,0,6.259599208831787,3.9100000858306885,0.04325152561068535,0,2785.099853515625,7.268807,46.0992031
1670835152765883400,4.68288330078125,0,0,6.255857467651367,3.9590001106262207,0.042873166501522064,0,2785.099853515625,7.2688104,46.0992017
1670835153352276500,5.2692763671875,0,0,6.255857467651367,3.9690001010894775,0.030450409278273582,0,2785.099853515625,7.268812,46.099201
1670835153938669000,5.8556689453125,0,0,6.0124359130859375,3.999000072479248,0.024459565058350563,0,2785.099853515625,7.2688128,46.0992005
1670835154548000000,6.465,0,0,6.0124359130859375,4.013000011444092,0.17670650780200958,149.4945831298828,2785.099853515625,7.268813,46.0991998
1670835155697843700,7.61484375,0,0,7.05223274230957,4.066999912261963,0.13513845205307007,124.04170989990234,2785.099853515625,7.2688147,46.0991989
1670835156235766800,8.152766845703125,0,0,6.651904582977295,4.034999847412109,0.08846836537122726,0,2785.099853515625,7.2688139,46.0992007
1670835156753347600,8.67034765625,0,0,6.914031505584717,4.03000020980835,0.06310417503118515,0,2785.099853515625,7.2688137,46.0992012
1670835157926129400,9.84312939453125,0,0,6.744063377380371,4.059999942779541,0.3071700930595398,146.60897827148438,2785.099853515625,7.2688136,46.099201
1670835158512520700,10.429520751953126,0,0,7.22906494140625,4.065999984741211,0.01653328910470009,0,2785.099853515625,7.268814,46.0992005
1670835159685304600,11.6023046875,0,0,5.809521198272705,4.117000102996826,0.5027581453323364,138.82301330566406,2785.099853515625,7.2688136,46.0992001
1670835160740808200,12.65780810546875,0,0,5.766451835632324,4.264999866485596,0.024174410849809647,0,2785.099853515625,7.2688145,46.0991984
1670835161913590800,13.8305908203125,0,0,5.101168632507324,4.668000221252441,0.00019464317301753908,0,2785.099853515625,7.2688133,46.0991989
1670835162499981800,14.41698193359375,0,0,5.101168632507324,4.90500020980835,0.0001592824701219797,0,2785.099853515625,7.2688127,46.0991994
1670835163086373400,15.003373291015626,0,0,5.177417278289795,5.059000015258789,0.16362233459949493,135.47848510742188,2785.099853515625,7.2688124,46.0991996
1670835163672764000,15.589763916015626,0,0,5.165552139282227,5.185999870300293,0.20696410536766052,138.51754760742188,2785.099853515625,7.268813,46.0991994
1670835164751000000,16.668,0,0,5.165552139282227,5.232999801635742,0.012393268756568432,0,2785.099853515625,7.2688134,46.0991996
1670835165314653400,17.2316533203125,0,0,4.8077192306518555,5.361999988555908,0.3983069658279419,139.9720458984375,2785.099853515625,7.2688134,46.0992002
1670835165901041700,17.818041748046873,0,0,5.374019145965576,5.414999961853027,0.42450568079948425,142.93209838867188,2785.099853515625,7.2688142,46.0991996
1670835166487428900,18.404428955078124,0,0,5.203078269958496,5.514999866485596,0.027383318170905113,0,2785.099853515625,7.2688174,46.0992008
1670835167660202500,19.577202392578126,0,0,5.265046119689941,5.5289998054504395,0.0023785021621733904,0,2785.099853515625,7.2688197,46.0992044
